,Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Day,Weekday,Discounted Price
194,2022-01-02,S005,P0015,Groceries,North,24,24,192,45.46,15,Snowy,1,49.28,Winter,0,118,2022,1,2,Sunday,38.641
195,2022-01-02,S005,P0016,Toys,North,72,72,209,35.13,0,Snowy,0,34.06,Winter,0,81,2022,1,2,Sunday,35.13
196,2022-01-02,S005,P0017,Toys,North,143,61,0,31.63,5,Snowy,0,35.51,Winter,0,60,2022,1,2,Sunday,30.048499999999997
197,2022-01-02,S005,P0018,Clothing,North,177,177,239,28.59,10,Snowy,0,27.16,Winter,0,211,2022,1,2,Sunday,25.731
198,2022-01-02,S005,P0019,Furniture,North,160,37,113,119.41,10,Snowy,0,139.55,Winter,0,61,2022,1,2,Sunday,107.469
199,2022-01-02,S005,P0020,Toys,North,157,56,0,26.62,10,Snowy,0,23.56,Winter,0,68,2022,1,2,Sunday,23.958000000000002
200,2022-01-03,S001,P0001,Electronics,North,274,142,229,68.55,15,Snowy,1,80.73,Winter,0,132,2022,1,3,Monday,58.2675
201,2022-01-03,S001,P0002,Clothing,North,133,92,118,78.32,0,Snowy,0,77.58,Winter,0,137,2022,1,3,Monday,78.32
202,2022-01-03,S001,P0003,Clothing,North,3,3,0,51.3,10,Snowy,1,56.0,Winter,0,106,2022,1,3,Monday,46.17
203,2022-01-03,S001,P0004,Electronics,North,114,55,0,91.74,5,Snowy,0,105.94,Winter,0,63,2022,1,3,Monday,87.15299999999999
204,2022-01-03,S001,P0005,Groceries,North,0,0,761,58.17,25,Snowy,1,57.29,Winter,0,172,2022,1,3,Monday,43.6275
205,2022-01-03,S001,P0006,Toys,North,72,72,281,36.37,15,Snowy,1,36.01,Winter,0,92,2022,1,3,Monday,30.914499999999997
206,2022-01-03,S001,P0007,Groceries,North,0,0,0,23.81,5,Snowy,0,25.21,Winter,0,101,2022,1,3,Monday,22.6195
207,2022-01-03,S001,P0008,Electronics,North,165,56,0,42.35,0,Snowy,0,38.38,Winter,0,64,2022,1,3,Monday,42.35
208,2022-01-03,S001,P0009,Clothing,North,140,88,109,98.1,0,Snowy,0,86.64,Winter,0,109,2022,1,3,Monday,98.1
209,2022-01-03,S001,P0010,Furniture,North,17,17,0,138.64,0,Snowy,0,124.61,Winter,0,82,2022,1,3,Monday,138.64
210,2022-01-03,S001,P0011,Furniture,North,154,62,0,152.23,10,Snowy,0,175.99,Winter,0,86,2022,1,3,Monday,137.007
211,2022-01-03,S001,P0012,Groceries,North,215,165,0,88.83,20,Snowy,1,97.64,Winter,0,201,2022,1,3,Monday,71.06400000000001
212,2022-01-03,S001,P0013,Toys,North,183,47,0,29.75,0,Snowy,0,35.18,Winter,0,64,2022,1,3,Monday,29.75
213,2022-01-03,S001,P0014,Groceries,North,50,50,0,81.49,5,Snowy,0,79.61,Winter,0,134,2022,1,3,Monday,77.4155
214,2022-01-03,S001,P0015,Toys,North,130,92,80,16.43,0,Snowy,0,14.9,Winter,0,86,2022,1,3,Monday,16.43
215,2022-01-03,S001,P0016,Groceries,North,0,0,553,45.61,15,Snowy,1,40.77,Winter,0,193,2022,1,3,Monday,38.768499999999996
216,2022-01-03,S001,P0017,Toys,North,86,59,94,22.74,0,Snowy,0,21.56,Winter,0,80,2022,1,3,Monday,22.74
217,2022-01-03,S001,P0018,Groceries,North,186,134,115,72.12,0,Snowy,0,65.71,Winter,0,137,2022,1,3,Monday,72.12
218,2022-01-03,S001,P0019,Furniture,North,185,48,0,104.22,10,Snowy,0,95.66,Winter,0,68,2022,1,3,Monday,93.798
219,2022-01-03,S001,P0020,Furniture,North,137,85,0,94.75,25,Snowy,1,86.97,Winter,0,77,2022,1,3,Monday,71.0625
220,2022-01-03,S002,P0001,Groceries,South,0,0,0,84.32,20,Cloudy,1,92.33,Winter,0,189,2022,1,3,Monday,67.456
221,2022-01-03,S002,P0002,Toys,South,205,64,166,33.62,5,Cloudy,0,30.87,Winter,0,100,2022,1,3,Monday,31.938999999999997
222,2022-01-03,S002,P0003,Groceries,South,0,0,0,69.5,10,Cloudy,1,79.43,Winter,0,84,2022,1,3,Monday,62.550000000000004
223,2022-01-03,S002,P0004,Groceries,South,9,9,0,37.8,0,Cloudy,0,37.38,Winter,0,53,2022,1,3,Monday,37.8
224,2022-01-03,S002,P0005,Electronics,South,0,0,0,103.86,10,Cloudy,1,91.4,Winter,0,150,2022,1,3,Monday,93.474
225,2022-01-03,S002,P0006,Clothing,South,140,140,172,67.06,25,Cloudy,1,64.59,Winter,0,184,2022,1,3,Monday,50.295
226,2022-01-03,S002,P0007,Toys,South,49,49,300,27.9,0,Cloudy,0,33.63,Winter,0,89,2022,1,3,Monday,27.9
227,2022-01-03,S002,P0008,Groceries,South,153,126,155,30.53,0,Cloudy,0,36.87,Winter,0,154,2022,1,3,Monday,30.53
228,2022-01-03,S002,P0009,Groceries,South,260,134,0,68.23,10,Cloudy,0,64.5,Winter,0,145,2022,1,3,Monday,61.407000000000004
229,2022-01-03,S002,P0010,Groceries,South,139,116,107,86.08,10,Cloudy,0,81.12,Winter,0,105,2022,1,3,Monday,77.472
230,2022-01-03,S002,P0011,Groceries,South,22,22,0,109.82,0,Cloudy,0,124.57,Winter,0,144,2022,1,3,Monday,109.82
231,2022-01-03,S002,P0012,Electronics,South,44,44,0,70.05,20,Cloudy,1,59.81,Winter,0,158,2022,1,3,Monday,56.04
232,2022-01-03,S002,P0013,Groceries,South,14,14,0,18.11,10,Cloudy,0,21.08,Winter,0,70,2022,1,3,Monday,16.299
233,2022-01-03,S002,P0014,Electronics,South,0,0,0,125.35,10,Cloudy,0,120.17,Winter,0,113,2022,1,3,Monday,112.815
234,2022-01-03,S002,P0015,Clothing,South,0,0,0,74.64,10,Cloudy,0,83.24,Winter,0,158,2022,1,3,Monday,67.176
235,2022-01-03,S002,P0016,Clothing,South,323,113,0,69.5,25,Cloudy,1,74.88,Winter,0,109,2022,1,3,Monday,52.125
236,2022-01-03,S002,P0017,Toys,South,18,18,0,20.44,0,Cloudy,0,23.47,Winter,0,87,2022,1,3,Monday,20.44
237,2022-01-03,S002,P0018,Clothing,South,156,96,121,29.14,10,Cloudy,0,24.82,Winter,0,127,2022,1,3,Monday,26.226000000000003
238,2022-01-03,S002,P0019,Clothing,South,16,16,0,96.98,5,Cloudy,0,109.82,Winter,0,145,2022,1,3,Monday,92.131
239,2022-01-03,S002,P0020,Furniture,South,6,6,0,82.98,25,Cloudy,1,73.24,Winter,0,22,2022,1,3,Monday,62.235
240,2022-01-03,S003,P0001,Toys,East,193,117,316,18.83,10,Cloudy,1,20.46,Winter,0,168,2022,1,3,Monday,16.947
241,2022-01-03,S003,P0002,Groceries,East,59,59,0,60.46,0,Cloudy,0,57.57,Winter,0,104,2022,1,3,Monday,60.46
242,2022-01-03,S003,P0003,Electronics,East,162,162,197,102.13,10,Cloudy,1,118.42,Winter,0,175,2022,1,3,Monday,91.917
243,2022-01-03,S003,P0004,Groceries,East,42,42,0,20.88,10,Cloudy,0,24.94,Winter,0,99,2022,1,3,Monday,18.791999999999998
244,2022-01-03,S003,P0005,Toys,East,154,48,0,17.78,15,Cloudy,1,21.3,Winter,0,72,2022,1,3,Monday,15.113000000000001
245,2022-01-03,S003,P0006,Toys,East,147,27,0,28.63,15,Cloudy,1,25.6,Winter,0,40,2022,1,3,Monday,24.3355
246,2022-01-03,S003,P0007,Groceries,East,0,0,0,16.06,5,Cloudy,0,19.09,Winter,0,109,2022,1,3,Monday,15.256999999999998
247,2022-01-03,S003,P0008,Clothing,East,115,114,0,123.69,10,Cloudy,0,119.72,Winter,0,134,2022,1,3,Monday,111.321
248,2022-01-03,S003,P0009,Groceries,East,138,126,156,56.93,10,Cloudy,0,48.4,Winter,0,131,2022,1,3,Monday,51.237
249,2022-01-03,S003,P0010,Groceries,East,132,127,173,52.41,5,Cloudy,0,48.68,Winter,0,200,2022,1,3,Monday,49.7895
250,2022-01-03,S003,P0011,Electronics,East,293,62,0,105.49,5,Cloudy,0,125.46,Winter,0,65,2022,1,3,Monday,100.21549999999999
251,2022-01-03,S003,P0012,Furniture,East,137,137,306,93.48,25,Cloudy,1,98.69,Winter,0,148,2022,1,3,Monday,70.11
252,2022-01-03,S003,P0013,Groceries,East,0,0,681,94.01,0,Cloudy,0,89.45,Winter,0,166,2022,1,3,Monday,94.01
253,2022-01-03,S003,P0014,Groceries,East,192,64,244,89.29,5,Cloudy,0,95.52,Winter,0,95,2022,1,3,Monday,84.8255
254,2022-01-03,S003,P0015,Groceries,East,0,0,0,81.54,0,Cloudy,0,91.17,Winter,0,47,2022,1,3,Monday,81.54
255,2022-01-03,S003,P0016,Electronics,East,86,86,0,87.62,25,Cloudy,1,76.74,Winter,0,127,2022,1,3,Monday,65.715
256,2022-01-03,S003,P0017,Furniture,East,114,51,0,114.31,0,Cloudy,0,127.68,Winter,0,58,2022,1,3,Monday,114.31
257,2022-01-03,S003,P0018,Furniture,East,168,43,0,125.69,5,Cloudy,0,151.98,Winter,0,70,2022,1,3,Monday,119.40549999999999
258,2022-01-03,S003,P0019,Groceries,East,95,95,139,65.05,0,Cloudy,0,58.48,Winter,0,134,2022,1,3,Monday,65.05
259,2022-01-03,S003,P0020,Clothing,East,149,149,753,77.03,20,Cloudy,1,84.13,Winter,0,184,2022,1,3,Monday,61.624
260,2022-01-03,S004,P0001,Groceries,West,0,0,0,12.83,15,Sunny,1,15.38,Winter,0,207,2022,1,3,Monday,10.9055
261,2022-01-03,S004,P0002,Groceries,West,95,75,0,18.58,10,Sunny,0,17.47,Winter,0,88,2022,1,3,Monday,16.721999999999998
262,2022-01-03,S004,P0003,Furniture,West,0,0,374,126.27,20,Sunny,1,149.23,Winter,0,111,2022,1,3,Monday,101.016
263,2022-01-03,S004,P0004,Groceries,West,60,54,229,55.0,0,Sunny,0,52.98,Winter,0,90,2022,1,3,Monday,55.0
264,2022-01-03,S004,P0005,Clothing,West,152,125,123,71.68,15,Sunny,1,63.8,Winter,0,125,2022,1,3,Monday,60.928000000000004
265,2022-01-03,S004,P0006,Groceries,West,171,92,0,29.24,25,Sunny,1,33.69,Winter,0,118,2022,1,3,Monday,21.93
266,2022-01-03,S004,P0007,Groceries,West,0,0,0,29.23,0,Sunny,0,28.51,Winter,0,88,2022,1,3,Monday,29.23
267,2022-01-03,S004,P0008,Furniture,West,194,86,0,98.36,10,Sunny,0,96.97,Winter,0,89,2022,1,3,Monday,88.524
268,2022-01-03,S004,P0009,Clothing,West,0,0,0,128.21,0,Sunny,0,149.55,Winter,0,129,2022,1,3,Monday,128.21
269,2022-01-03,S004,P0010,Groceries,West,0,0,0,25.38,10,Sunny,0,26.82,Winter,0,124,2022,1,3,Monday,22.842
270,2022-01-03,S004,P0011,Clothing,West,5,5,0,69.83,10,Sunny,0,66.82,Winter,0,166,2022,1,3,Monday,62.847
271,2022-01-03,S004,P0012,Electronics,West,94,94,163,114.62,25,Sunny,1,112.97,Winter,0,173,2022,1,3,Monday,85.965
272,2022-01-03,S004,P0013,Groceries,West,0,0,0,22.69,0,Sunny,0,19.79,Winter,0,113,2022,1,3,Monday,22.69
273,2022-01-03,S004,P0014,Furniture,West,122,61,0,151.73,10,Sunny,0,148.19,Winter,0,62,2022,1,3,Monday,136.557
274,2022-01-03,S004,P0015,Furniture,West,135,67,0,85.0,10,Sunny,0,97.01,Winter,0,67,2022,1,3,Monday,76.5
275,2022-01-03,S004,P0016,Furniture,West,14,14,365,116.65,10,Sunny,1,139.43,Winter,0,102,2022,1,3,Monday,104.98500000000001
276,2022-01-03,S004,P0017,Clothing,West,217,98,144,105.0,5,Sunny,0,120.75,Winter,0,136,2022,1,3,Monday,99.75
277,2022-01-03,S004,P0018,Furniture,West,111,111,133,185.13,10,Sunny,0,183.17,Winter,0,133,2022,1,3,Monday,166.617
278,2022-01-03,S004,P0019,Clothing,West,162,82,0,55.99,0,Sunny,0,67.46,Winter,0,75,2022,1,3,Monday,55.99
279,2022-01-03,S004,P0020,Furniture,West,182,71,204,111.07,25,Sunny,1,95.71,Winter,0,95,2022,1,3,Monday,83.3025
280,2022-01-03,S005,P0001,Groceries,North,224,98,190,10.87,15,Snowy,1,11.79,Winter,0,117,2022,1,3,Monday,9.2395
281,2022-01-03,S005,P0002,Electronics,North,0,0,0,38.42,10,Snowy,0,41.22,Winter,0,104,2022,1,3,Monday,34.578
282,2022-01-03,S005,P0003,Toys,North,124,99,141,29.53,10,Snowy,1,33.0,Winter,0,120,2022,1,3,Monday,26.577
283,2022-01-03,S005,P0004,Groceries,North,198,48,0,6.37,10,Snowy,0,6.14,Winter,0,60,2022,1,3,Monday,5.7330000000000005
284,2022-01-03,S005,P0005,Groceries,North,344,126,0,15.19,20,Snowy,1,14.86,Winter,0,130,2022,1,3,Monday,12.152000000000001
285,2022-01-03,S005,P0006,Groceries,North,99,99,0,57.2,20,Snowy,1,66.25,Winter,0,159,2022,1,3,Monday,45.760000000000005
286,2022-01-03,S005,P0007,Groceries,North,220,57,136,77.66,5,Snowy,0,76.61,Winter,0,81,2022,1,3,Monday,73.77699999999999
287,2022-01-03,S005,P0008,Groceries,North,103,38,58,54.45,5,Snowy,0,50.65,Winter,0,58,2022,1,3,Monday,51.7275
288,2022-01-03,S005,P0009,Groceries,North,131,69,0,98.97,0,Snowy,0,104.66,Winter,0,108,2022,1,3,Monday,98.97
289,2022-01-03,S005,P0010,Groceries,North,0,0,0,67.22,10,Snowy,0,74.94,Winter,0,174,2022,1,3,Monday,60.498
290,2022-01-03,S005,P0011,Electronics,North,152,73,0,75.78,10,Snowy,0,72.22,Winter,0,93,2022,1,3,Monday,68.202
291,2022-01-03,S005,P0012,Furniture,North,42,42,0,143.23,10,Snowy,1,138.45,Winter,0,122,2022,1,3,Monday,128.90699999999998
292,2022-01-03,S005,P0013,Groceries,North,0,0,0,74.98,0,Snowy,0,83.33,Winter,0,100,2022,1,3,Monday,74.98
293,2022-01-03,S005,P0014,Furniture,North,83,83,319,178.05,0,Snowy,0,202.29,Winter,0,95,2022,1,3,Monday,178.05
294,2022-01-03,S005,P0015,Groceries,North,203,80,0,50.38,5,Snowy,0,54.94,Winter,0,116,2022,1,3,Monday,47.861
295,2022-01-03,S005,P0016,Toys,North,0,0,614,41.54,10,Snowy,1,36.53,Winter,0,171,2022,1,3,Monday,37.386
296,2022-01-03,S005,P0017,Toys,North,82,82,130,40.18,0,Snowy,0,45.01,Winter,0,115,2022,1,3,Monday,40.18
297,2022-01-03,S005,P0018,Clothing,North,239,65,0,18.73,10,Snowy,0,16.1,Winter,0,67,2022,1,3,Monday,16.857
298,2022-01-03,S005,P0019,Furniture,North,123,78,0,129.42,5,Snowy,0,137.11,Winter,0,68,2022,1,3,Monday,122.94899999999998
299,2022-01-03,S005,P0020,Toys,North,101,50,73,25.7,10,Snowy,1,27.74,Winter,0,72,2022,1,3,Monday,23.13
300,2022-01-04,S001,P0001,Electronics,North,132,42,0,61.66,10,Snowy,0,54.88,Winter,0,67,2022,1,4,Tuesday,55.494
301,2022-01-04,S001,P0002,Clothing,North,159,113,102,69.87,0,Snowy,0,81.54,Winter,0,116,2022,1,4,Tuesday,69.87
302,2022-01-04,S001,P0003,Clothing,North,0,0,0,46.51,20,Snowy,1,41.33,Winter,0,96,2022,1,4,Tuesday,37.208
303,2022-01-04,S001,P0004,Electronics,North,242,58,0,88.09,5,Snowy,0,100.36,Winter,0,52,2022,1,4,Tuesday,83.6855
304,2022-01-04,S001,P0005,Groceries,North,0,0,0,52.34,20,Snowy,1,61.75,Winter,0,129,2022,1,4,Tuesday,41.87200000000001
305,2022-01-04,S001,P0006,Toys,North,0,0,0,37.81,10,Snowy,0,32.55,Winter,0,86,2022,1,4,Tuesday,34.029
306,2022-01-04,S001,P0007,Groceries,North,0,0,0,25.59,20,Snowy,1,30.25,Winter,0,185,2022,1,4,Tuesday,20.472
307,2022-01-04,S001,P0008,Electronics,North,109,109,141,43.67,10,Snowy,0,48.84,Winter,0,119,2022,1,4,Tuesday,39.303000000000004
308,2022-01-04,S001,P0009,Clothing,North,161,88,115,81.46,15,Snowy,1,70.34,Winter,0,101,2022,1,4,Tuesday,69.241
309,2022-01-04,S001,P0010,Furniture,North,0,0,0,133.12,0,Snowy,0,125.09,Winter,0,71,2022,1,4,Tuesday,133.12
310,2022-01-04,S001,P0011,Furniture,North,356,54,0,151.43,10,Snowy,0,148.93,Winter,0,70,2022,1,4,Tuesday,136.287
311,2022-01-04,S001,P0012,Groceries,North,447,65,0,75.21,10,Snowy,1,87.92,Winter,0,101,2022,1,4,Tuesday,67.689
312,2022-01-04,S001,P0013,Toys,North,136,79,147,28.99,25,Snowy,1,25.69,Winter,0,126,2022,1,4,Tuesday,21.7425
313,2022-01-04,S001,P0014,Groceries,North,479,147,368,76.99,10,Snowy,1,73.32,Winter,0,133,2022,1,4,Tuesday,69.291
314,2022-01-04,S001,P0015,Toys,North,118,81,74,15.01,0,Snowy,0,16.1,Winter,0,75,2022,1,4,Tuesday,15.01
315,2022-01-04,S001,P0016,Groceries,North,372,100,0,40.46,0,Snowy,0,47.46,Winter,0,111,2022,1,4,Tuesday,40.46
316,2022-01-04,S001,P0017,Toys,North,121,59,0,18.23,10,Snowy,1,21.61,Winter,0,62,2022,1,4,Tuesday,16.407
317,2022-01-04,S001,P0018,Groceries,North,167,63,117,57.88,10,Snowy,1,51.61,Winter,0,100,2022,1,4,Tuesday,52.092000000000006
318,2022-01-04,S001,P0019,Furniture,North,137,49,0,109.44,5,Snowy,0,131.36,Winter,0,80,2022,1,4,Tuesday,103.96799999999999
319,2022-01-04,S001,P0020,Furniture,North,52,52,424,127.11,10,Snowy,0,111.71,Winter,0,110,2022,1,4,Tuesday,114.399
320,2022-01-04,S002,P0001,Groceries,South,331,172,0,103.11,0,Cloudy,0,123.5,Winter,0,180,2022,1,4,Tuesday,103.11
321,2022-01-04,S002,P0002,Toys,South,141,90,0,29.92,10,Cloudy,0,35.78,Winter,0,96,2022,1,4,Tuesday,26.928
322,2022-01-04,S002,P0003,Groceries,South,596,166,0,68.92,25,Cloudy,1,75.44,Winter,0,139,2022,1,4,Tuesday,51.69
323,2022-01-04,S002,P0004,Groceries,South,339,92,0,37.63,10,Cloudy,0,32.53,Winter,0,80,2022,1,4,Tuesday,33.867000000000004
324,2022-01-04,S002,P0005,Electronics,South,0,0,0,74.22,15,Cloudy,1,73.52,Winter,0,64,2022,1,4,Tuesday,63.086999999999996
325,2022-01-04,S002,P0006,Clothing,South,172,98,0,71.52,0,Cloudy,0,65.75,Winter,0,106,2022,1,4,Tuesday,71.52
326,2022-01-04,S002,P0007,Toys,South,226,96,0,28.57,10,Cloudy,1,27.1,Winter,0,112,2022,1,4,Tuesday,25.713
327,2022-01-04,S002,P0008,Groceries,South,182,96,0,26.73,0,Cloudy,0,29.55,Winter,0,109,2022,1,4,Tuesday,26.73
328,2022-01-04,S002,P0009,Groceries,South,389,110,262,63.42,20,Cloudy,1,60.75,Winter,0,161,2022,1,4,Tuesday,50.736000000000004
329,2022-01-04,S002,P0010,Groceries,South,130,77,99,81.42,10,Cloudy,0,71.67,Winter,0,88,2022,1,4,Tuesday,73.278
330,2022-01-04,S002,P0011,Groceries,South,191,106,0,94.34,10,Cloudy,0,105.72,Winter,0,128,2022,1,4,Tuesday,84.906
331,2022-01-04,S002,P0012,Electronics,South,0,0,0,74.94,10,Cloudy,1,72.04,Winter,0,140,2022,1,4,Tuesday,67.446
332,2022-01-04,S002,P0013,Groceries,South,331,47,0,16.91,20,Cloudy,1,14.67,Winter,0,69,2022,1,4,Tuesday,13.528
333,2022-01-04,S002,P0014,Electronics,South,0,0,0,124.24,15,Cloudy,1,142.52,Winter,0,146,2022,1,4,Tuesday,105.604
334,2022-01-04,S002,P0015,Clothing,South,0,0,0,65.07,5,Cloudy,0,72.43,Winter,0,95,2022,1,4,Tuesday,61.81649999999999
335,2022-01-04,S002,P0016,Clothing,South,470,117,0,93.55,5,Cloudy,0,105.37,Winter,0,129,2022,1,4,Tuesday,88.87249999999999
336,2022-01-04,S002,P0017,Toys,South,196,95,0,17.01,25,Cloudy,1,20.16,Winter,0,119,2022,1,4,Tuesday,12.7575
337,2022-01-04,S002,P0018,Clothing,South,181,181,206,34.99,10,Cloudy,1,38.26,Winter,0,214,2022,1,4,Tuesday,31.491000000000003
338,2022-01-04,S002,P0019,Clothing,South,0,0,0,95.83,10,Cloudy,0,111.25,Winter,0,160,2022,1,4,Tuesday,86.247
339,2022-01-04,S002,P0020,Furniture,South,132,90,255,143.16,5,Cloudy,0,136.86,Winter,0,104,2022,1,4,Tuesday,136.00199999999998
340,2022-01-04,S003,P0001,Toys,East,76,76,0,15.15,10,Sunny,0,16.99,Winter,0,95,2022,1,4,Tuesday,13.635
341,2022-01-04,S003,P0002,Groceries,East,236,122,0,65.96,0,Sunny,0,64.74,Winter,0,132,2022,1,4,Tuesday,65.96
342,2022-01-04,S003,P0003,Electronics,East,197,145,182,110.35,10,Sunny,1,95.07,Winter,0,185,2022,1,4,Tuesday,99.315
343,2022-01-04,S003,P0004,Groceries,East,518,56,0,19.87,5,Sunny,0,19.62,Winter,0,55,2022,1,4,Tuesday,18.8765
344,2022-01-04,S003,P0005,Toys,East,106,106,680,21.41,20,Sunny,1,22.92,Winter,0,149,2022,1,4,Tuesday,17.128
345,2022-01-04,S003,P0006,Toys,East,120,71,125,40.83,0,Sunny,0,45.75,Winter,0,107,2022,1,4,Tuesday,40.83
346,2022-01-04,S003,P0007,Groceries,East,0,0,670,16.12,20,Sunny,1,18.73,Winter,0,170,2022,1,4,Tuesday,12.896
347,2022-01-04,S003,P0008,Clothing,East,307,174,357,131.49,10,Sunny,0,119.27,Winter,0,156,2022,1,4,Tuesday,118.34100000000001
348,2022-01-04,S003,P0009,Groceries,East,168,86,0,43.15,25,Sunny,1,50.59,Winter,0,116,2022,1,4,Tuesday,32.3625
349,2022-01-04,S003,P0010,Groceries,East,178,129,157,42.18,5,Sunny,0,45.73,Winter,0,138,2022,1,4,Tuesday,40.071
350,2022-01-04,S003,P0011,Electronics,East,617,114,0,142.09,0,Sunny,0,165.96,Winter,0,140,2022,1,4,Tuesday,142.09
351,2022-01-04,S003,P0012,Furniture,East,224,62,0,87.64,20,Sunny,1,76.28,Winter,0,90,2022,1,4,Tuesday,70.11200000000001
352,2022-01-04,S003,P0013,Groceries,East,0,0,0,66.9,25,Sunny,1,71.48,Winter,0,166,2022,1,4,Tuesday,50.175000000000004
353,2022-01-04,S003,P0014,Groceries,East,128,128,688,101.6,25,Sunny,1,110.1,Winter,0,227,2022,1,4,Tuesday,76.19999999999999
354,2022-01-04,S003,P0015,Groceries,East,0,0,0,132.02,5,Sunny,0,118.88,Winter,0,203,2022,1,4,Tuesday,125.419
355,2022-01-04,S003,P0016,Electronics,East,289,126,233,105.97,5,Sunny,0,104.6,Winter,0,112,2022,1,4,Tuesday,100.6715
356,2022-01-04,S003,P0017,Furniture,East,63,63,498,138.36,10,Sunny,1,149.04,Winter,0,148,2022,1,4,Tuesday,124.52400000000002
357,2022-01-04,S003,P0018,Furniture,East,125,87,486,123.23,20,Sunny,1,138.76,Winter,0,115,2022,1,4,Tuesday,98.584
358,2022-01-04,S003,P0019,Groceries,East,139,116,83,55.43,0,Sunny,0,63.92,Winter,0,99,2022,1,4,Tuesday,55.43
359,2022-01-04,S003,P0020,Clothing,East,0,0,0,80.2,0,Sunny,0,73.82,Winter,0,103,2022,1,4,Tuesday,80.2
360,2022-01-04,S004,P0001,Groceries,West,0,0,0,10.55,0,Cloudy,0,11.27,Winter,0,83,2022,1,4,Tuesday,10.55
361,2022-01-04,S004,P0002,Groceries,West,245,133,357,24.76,0,Cloudy,0,26.42,Winter,0,164,2022,1,4,Tuesday,24.76
362,2022-01-04,S004,P0003,Furniture,West,407,173,0,165.54,10,Cloudy,1,157.42,Winter,0,144,2022,1,4,Tuesday,148.986
363,2022-01-04,S004,P0004,Groceries,West,258,87,0,46.09,10,Cloudy,0,55.06,Winter,0,84,2022,1,4,Tuesday,41.481
364,2022-01-04,S004,P0005,Clothing,West,150,92,172,81.79,10,Cloudy,1,75.44,Winter,0,150,2022,1,4,Tuesday,73.611
365,2022-01-04,S004,P0006,Groceries,West,347,118,0,35.73,5,Cloudy,0,38.12,Winter,0,107,2022,1,4,Tuesday,33.94349999999999
366,2022-01-04,S004,P0007,Groceries,West,0,0,0,25.97,20,Cloudy,1,22.56,Winter,0,120,2022,1,4,Tuesday,20.776
367,2022-01-04,S004,P0008,Furniture,West,108,68,63,93.91,5,Cloudy,0,111.72,Winter,0,75,2022,1,4,Tuesday,89.21449999999999
368,2022-01-04,S004,P0009,Clothing,West,299,201,0,143.79,15,Cloudy,1,165.24,Winter,0,235,2022,1,4,Tuesday,122.22149999999999
369,2022-01-04,S004,P0010,Groceries,West,0,0,0,23.58,0,Cloudy,0,21.79,Winter,0,57,2022,1,4,Tuesday,23.58
370,2022-01-04,S004,P0011,Clothing,West,0,0,0,55.29,10,Cloudy,0,60.87,Winter,0,104,2022,1,4,Tuesday,49.761
371,2022-01-04,S004,P0012,Electronics,West,163,80,0,97.47,25,Cloudy,1,96.97,Winter,0,117,2022,1,4,Tuesday,73.10249999999999
372,2022-01-04,S004,P0013,Groceries,West,385,165,0,21.87,20,Cloudy,1,23.8,Winter,0,198,2022,1,4,Tuesday,17.496000000000002
373,2022-01-04,S004,P0014,Furniture,West,246,23,0,110.34,25,Cloudy,1,106.7,Winter,0,28,2022,1,4,Tuesday,82.755
374,2022-01-04,S004,P0015,Furniture,West,68,68,300,103.84,0,Cloudy,0,121.47,Winter,0,94,2022,1,4,Tuesday,103.84
375,2022-01-04,S004,P0016,Furniture,West,218,92,0,114.25,5,Cloudy,0,127.49,Winter,0,80,2022,1,4,Tuesday,108.5375
376,2022-01-04,S004,P0017,Clothing,West,263,35,0,67.23,20,Cloudy,1,78.11,Winter,0,54,2022,1,4,Tuesday,53.784000000000006
377,2022-01-04,S004,P0018,Furniture,West,133,123,96,155.02,20,Cloudy,1,150.33,Winter,0,113,2022,1,4,Tuesday,124.01600000000002
378,2022-01-04,S004,P0019,Clothing,West,80,80,89,53.04,10,Cloudy,0,51.94,Winter,0,75,2022,1,4,Tuesday,47.736
379,2022-01-04,S004,P0020,Furniture,West,111,111,329,158.31,5,Cloudy,0,181.3,Winter,0,150,2022,1,4,Tuesday,150.3945
380,2022-01-04,S005,P0001,Groceries,North,126,58,0,12.03,0,Snowy,0,11.04,Winter,0,83,2022,1,4,Tuesday,12.03
381,2022-01-04,S005,P0002,Electronics,North,474,77,0,39.78,0,Snowy,0,47.27,Winter,0,83,2022,1,4,Tuesday,39.78
382,2022-01-04,S005,P0003,Toys,North,166,43,0,22.64,15,Snowy,1,24.37,Winter,0,59,2022,1,4,Tuesday,19.244
383,2022-01-04,S005,P0004,Groceries,North,150,82,93,7.04,10,Snowy,0,6.13,Winter,0,88,2022,1,4,Tuesday,6.336
384,2022-01-04,S005,P0005,Groceries,North,218,183,268,18.83,10,Snowy,1,18.76,Winter,0,164,2022,1,4,Tuesday,16.947
385,2022-01-04,S005,P0006,Groceries,North,0,0,0,53.05,10,Snowy,0,52.1,Winter,0,80,2022,1,4,Tuesday,47.745
386,2022-01-04,S005,P0007,Groceries,North,163,140,274,87.87,15,Snowy,1,75.2,Winter,0,157,2022,1,4,Tuesday,74.6895
387,2022-01-04,S005,P0008,Groceries,North,123,120,193,72.27,5,Snowy,0,79.04,Winter,0,162,2022,1,4,Tuesday,68.6565
